sentence,Final_Label,predict_name
@user that whole group ya bo pene-what-knot,neutral,Setswana
the dow academy was at the phaphane kgotla today to hand over food and clothing donations received from our tda staff and friends to four families in our community i alone cannot change the world but i can cast a stone across the waters to create many ripples mother teresa ,negative,multi
@user lol phoso e kae ntate,negative,Setswana
ke tshogile ,negative,Setswana
mind made i am going back to btcl baa tura mme ba botoka ,neutral,multi
@user o reke le cologne ya spring mfanaka o nne bogale thata ,negative,Setswana
@user @user ntate @user its about time ,neutral,Setswana
@user madlozi a go betsa bosigo go see a doc or nurse bro,neutral,Setswana
@user @user batho ba tshela wena how do you use your geyser ,neutral,Setswana
@user ah nnyaa yoo o sale a le ganne o his prime it s ok bro ,positive,Setswana
@user kee rata jang ,positive,Setswana
bopha fighters bopha fighters are dealing with doom sayers decisively check the comments ,positive,multi
as emajita we have decided kutsi asisabolekisi ngema sweater hoodie jersey jackets so siyacela leku farmer s market nigcoke niyekele lentfo yenu yekugcoka kancane bese nitochucha busuku bonkhe ,negative,Siswati
@user o ira sentle,neutral,Setswana
@user a heartfelt congratulations our sister in christ @user @user modimo ke star modimo ke sethakga may the holy spirit continue to lead hallelujah hallelujah o mogolo morena modimo ,positive,Setswana
@user nna kea lwala you must have fun ,positive,Setswana
@user bopha malume,neutral,Setswana
@user thata the mma ,negative,Setswana
@user nyaa mma tota ene o buile gore go tlogela ke kgang tsa rona ene ga a utlwe gore ra re bothata bo ha kae,negative,Setswana
@user @user go tla siama morwarre,neutral,Setswana
@user ehe le teng ra le misa ah kante le tabolang gov lenao jang le sa re thuse le rona ,negative,Setswana
@user a gona motho wa go nna le jealous go tshwana le chomi ,negative,Setswana
nestl cremora joy of inclusion presents the spotted beauty of boitumelo rametsi ,neutral,Setswana
@user re tshega le lona kgante le di chipi ,negative,Setswana
@user @user hardy commissar next time go tla siama ,neutral,Setswana
ke fihla gae le sugarmama waka maahego aoqa go monate goseng watsoga o swiela lebala ke kwele fela ka bomma bare ao chomie o lahlwa ke eng mo gaka tsatsi laka laba lele koroto ,negative,Setswana
@user e palama makhubu a radio tshipi ya majeremane @user 809 audio bouquet mahikeng ,neutral,Setswana
@user ke go no amogela fela gore dingwaga dile,negative,Setswana
manqoba mngqithi was right - chiefs and rats are nowhere near sundowns level mara pie-rats e stjoepid just fire the new coach and take pitso mosimane watch how the mentality of the current crop of players will change ,negative,Setswana
@user bese sibita @user ngoba angasiloya nasingamshiya ,positive,Setswana
le di puo tlheng ,negative,Setswana
3 tseleng ya ka ke lebone le mpontshang hohle moo ke yang,positive,Setswana
@user tshwanetse o leke pele go bona gore a ke motho or moleko,negative,Setswana
@user @user matla sona dankie ditsala a monate wa mmino wa sedumedi 88 8 @user,negative,Setswana
@user o tswa mo o opiwa ke tlhogo ,positive,Setswana
@user but it s been 12 since nako ya ditapole di shota,neutral,Setswana
@user a wise grandmother you had a robale ka kgotso mosadi mogolo ,neutral,Setswana
@user eseng a se a tshela,neutral,Setswana
@user @user o montle thata ,negative,Setswana
@user pitso mosimane head coach arthur zwane assitance ,neutral,Setswana
mara vele abafana abantwana baka satan ,negative,IsiNdebele
@user @user 333 ke eng jaanong thank you sudat,neutral,Setswana
@user i said this maloba hela jaana ,neutral,Setswana
@user nnyaa rra ke go ngunanguna fela mo mesong ke rapela boroko ,positive,Setswana
after cooking the white rice tshela aromat ,neutral,Setswana
mathata le akanya moloi ke yoo tsamayang bosigo a palame nnale ,neutral,Setswana
@user report him to hr ke harassment ntwe gape o tsena kae mo tabeng tsa bo mme ele ntate,negative,Setswana
@user please you gadda love kgosi tlhe ,positive,Setswana
@user @user sentle hela,neutral,Setswana
@user bone bao e le gore dingwaga di eme jang ,negative,Setswana
@user @user haho khang moholoane etla hlaha joalo eka ke motho ea senang botho empa nna ke hlokometse hore ntho enngoe le enngoe ho comedian is a joke ke hopola ena trevor a araba mme eane oa bbc ka racism ,negative,Setswana
@user go thata hlem,negative,Setswana
@user bopha ,neutral,Setswana
kopana le @user ka ura ya bosomelebongwe mo mosadi wa letlapa basadi le kgwebo live stream reetsa mo- kana o lebelele ka tlhamalalo kwa facebook le youtube tsa rona ,negative,Setswana
@user you beautiful soul you are pene x house of bng,positive,multi
@user @user jaanong vitality uk ingena phi in this proudly makgobaskloof meal rangwane you cook for the whole week once ne wa ithusa loadshedding is upon us,negative,multi
@user wa bo o ka tshega ,positive,Setswana
@user ke ipotsa o mpotsa eng ,positive,Setswana
@user @user aah nnyaa ne ba gana mona yalz should be all out for him aggressive and never stops running ,positive,Setswana
monna enoa oeso ha a tle hae re tlo lema re alose linku le ena o bile ka paramenteng ho feta 20yrs ntate kose makoa ha a phomole o sitiloe le ho ntlafatsa esale a tlatsa ba buoang ,negative,Setswana
@user @user nyx njani ke rata go provoker di sexual desires tsa batho when i talk about it so se ke pleasure e pila thata,negative,Setswana
@user @user o tshabele kgakala ,neutral,Setswana
@user @user go botoka ke stranger ko lwapeng they judge our kids for staying in the house watching cartoons while their kids are playing outside gatwe re itsa bana go tshameka le ba bangwe yet their kids can t watch tv for 5mins ba sa borege ,negative,
@user you good nna ka lwala flue,negative,Setswana
ha go a nowa sentle weekend e waitse ,negative,Setswana
@user ey go botlhoko mara ,neutral,Setswana
@user araba ausi ro dira jang ,positive,Setswana
let me try and watch this carter movie while ke santse ke kgotshe jaana,neutral,Setswana
@user bafana baka baaa,negative,Setswana
@user sure ausi o montle thata ,negative,Setswana
@user even if ne bale teng hwa tshwana,positive,Setswana
@user ontsenya matlho mmata tom tloge gotwe ga kago ruta sentle,positive,Setswana
@user @user @user bese kuba sengathi you are one of those young girls abajola nabo bhuti abadala kanti ontanga bakho ,negative,Setswana
@user o raa gore o kgona go ipotsa gore o mang ,negative,Setswana
bagaesho bophelo bo thata ,negative,Setswana
 i prefer niggas with big dicks bona nou hao tshega wa rota,negative,Setswana
@user dumela ntate new here ,neutral,Setswana
@user go phakela therra ao ,neutral,Setswana
kana kgang bolo hela ya itoso bodutu ,negative,Setswana
hei bana fumana mesebetsi e meng e monate ho bina le ho tant a tlo le rona ho kajeno ka15 30 ho @user kaha li fumaneha ka puo ea sesotho @sabceducation ,negative,Setswana
@user @user u manyi ucele ufake igama yenza loko bese ulinda ,neutral,Isixhosa
@user @user @user she wouldn t i mean i saw ka nna maloba,neutral,Setswana
@user batho ba ba gaufi le pelo yame ,neutral,Setswana
@user aowa boitumelo aowa ,neutral,multi
@user nelly le ltk kgang ya nyena ya 4 ka utlwa e ya kae ,positive,Setswana
@user nnyaa nna i wil support the stadium rather than supporting those 2 teams,positive,Setswana
@user owai kae tota reye teng ,neutral,Setswana
@user desando ke tsotsi le yena le go fetsa dikuku ka teye ko office tsa turf high ,negative,Setswana
@user @user mara why o tshega - tjonnanna weh waits resatlo gobala mara,negative,Setswana
@user good morning moloyi o mogolo,neutral,Setswana
@user o tshogile ,positive,Setswana
@user erden kt m ilk g n 3-4 kez araba arp yodu bika kez de neden ge miyon bekliyon diye e im s ylenmi ti lk g n atlat rsa ki atlat r gerisi kolay,neutral,Setswana
 driver bare ke fologe oakmoor ka nako yeo taxi e sa tshela petrol ga moloi ,negative,Setswana
@user @user pinned tweet ya hao ya swabisa o mogolo ,negative,Setswana
billy s defence force e mmuelela like he is gone for good mme motho a boa kamoso ,negative,multi
@user e tshameka leng ,neutral,Setswana
@user @user le siame kore le batla roflhe re patele ka nkane,positive,Setswana
 lmaoooo my sister thought she was tumi until grade 3 no one called her boitumelo lmao ,negative,Setswana
@user ga wa theogela o bua ka di debate jaana,negative,Setswana
@user ke santse ke kgalema le jaanong ,positive,Setswana
@user ntate wa batho is just trying to save lives,negative,multi
o kopana kae le bone ,neutral,Setswana
@user nna rra ngwanake osantse ale monnye gape o batla monnawe so ng ng ke shapo nko ka adima thobane yaga kherole ka disguiser ka yone ,negative,Setswana
@user ao nna ke utlwa botlhoko hela ,negative,Setswana
@user @user @user ke kopa dikuku nkgono repentance ke choice but not under duress we love you as you are,negative,Setswana
@user @user go tla siama laitaka modimo o teng,negative,Setswana
bese kuba yilaba aba retweet amanyala emini ka bha ,negative,Isixhosa
go nna le bana rele banye ke mathata my 7 year old calls me princess le mama hela o 62 o bidiwa princess ga kelemile o mmitsa lady ,negative,Setswana
@user lol ntate thuso has instructed government employees to read the bible verse,neutral,multi
di simolola gore emelela o bine mme di itse ha ke blind ,positive,Setswana
@user @user kante why o ntsha katse ka gare ga bag ,positive,Setswana
@user aah ah wa bo o bua dife not that one o ka se dire jalo or jang,negative,Setswana
ho boima ho thata banna ko loftus versveld ,negative,Setswana
@user oh hey bese ngimbona quoting and swearing on ig,negative,Setswana
you re now compromising your protection information is the power you have against those you re protecting yourself from they must o know your formation only show your weapon when you gadla bese uya sitheka until you need to gadla again ,neutral,multi
and then women physically mentally and relationally at 8am with dr kgomotso mogapi join the discussion on 2773 470 3520tune in ,neutral,multi
@user iyoo mjolo ha o na thaka shame o tla sala o ipotsa bo y me ,negative,Setswana
di man crush tsa lona dimo spacing sa musa ,negative,Setswana
@user hhawu kanjani nje umuntu angathi uyinkosi yethu bese ethi asingamnaki kanjani nje ,neutral,Isizulu
tshela dio tseo metsi o bona batho ,positive,Setswana
@user i ll check it out ausi and confirm of i ve received the readings ,neutral,Setswana
@user @user i was trying to show that pets not blame everything on corruption leha resa itse gore batho ba kgonne matshelo jang rather ke lebe gaufi lenna,negative,Setswana
ah ah o bua ka eng jaanong ,neutral,Setswana
waitse ke otsela hela mogo sa nnang sentle must be last night s allergex coz ng ng ,neutral,Setswana
@user wa bo o ka tshega ke bua nnete,positive,Setswana
@user ya ring e batla kee araba re le 2 in my room gore otherwise also me in a different wig ,negative,multi
muuuuuuuuurrrrr bona nnete e tswile e mo baile fatshe go mashwe ,negative,Setswana
@user @user @user jaeva ka hloho fela ke palame n3 from durban to joburg ka nthoronthorong ,positive,Setswana
@user @user hi swinwe niri kwala tlhavekisa manyeleti,neutral,Setswana
@user nna nka se go thuse ebile o mo loba jaana,negative,Setswana
even though i got 2 items only ha go tlaa siama i guess ,positive,Setswana
le ha tsela e le thata we are kaizer chiefs,negative,Setswana
@user kopa osa mpoledisa thata ,negative,Setswana
weekend ye tsenang ye e bokete hela thata mo go nna ,negative,Setswana
@user eiiii re kopana le dilo mo bophelong watseba,neutral,Setswana
@user le jaana rra re bolawa ke tala - in that man s voice wa petrol ko duma fm ,negative,Setswana
@user tlhe mma o ska tshega kgantele,neutral,Setswana
@user @user tatana chauke wa ku laba poso ,negative,Setswana
@user bathung ga le a fa ngwana o mongwe chance go tshameka already wa tsamaya itjoo bosula ke jwa eng maar,negative,Setswana
kgang tsa kwa ga masi bathong amme ke ta robala ,positive,Setswana
@user @user had the best bogobe jwa lerotse teng maloba ,positive,Setswana
@user ankere he was in durban and utlwile monate,positive,Setswana
@user without fear or favour please ntate,negative,multi
@user @user bathong vale i setlhogo bjaang wa ntumisa dikuku tuu ,negative,Setswana
@user it s not far off ga goa sala sepe why are you shook ,negative,Setswana
@user @user ke rata jang ,positive,Setswana
i finally found my omang after a whole month kesa itse ko ateng phakalane police station ntse bamo mpeetse sentle ,positive,Isixhosa
@user ku nandziha ka musakazi loko kuri connizer djsoulcrusher dj brian @user @user @user @user niri kwala hluvukani community weeeeeee,neutral,Setswana
mangongwa be ngcono kabi eyi blind guy ngeke bese kuba ilomphefumulo ka pops yeeey kuthi ngife,negative,Isixhosa
thata activist ,neutral,Setswana
@user heish ke gore even if you try ignore kamoso it s this ah ,negative,multi
@user @user yena o busy osa tlhakantsha di picture le di colour tsa teng adi tlhakane ,negative,Setswana
man u yone ba yaka ba rekisa di game jaanong,neutral,Setswana
@user i know right mare ke ipotsa gore what happened between her and mbali,neutral,Setswana
@user ke yone size yame ele ne ke ipheditse jaanong drinks ke tse di hala mala ,positive,Setswana
@user leave kgosi ,neutral,Setswana
@user waitse ke tshogile ,negative,Setswana
@user bese it s 4 games for tomorrow,neutral,Setswana
@user @user @user @user nikona kwala tlhelo ka xiya nimoya,neutral,Setswana
